cycle,model1,com_size,model9,model18,model10,model3,model19,model17,model7,model20,model11,model15,model16,model12,model14,model8,model2,model4,model6,model5,model13
22,0.32135424785,4,1.8754189454,0.047340976208,0.071122737179,,,,,,,,,,,,,,,,
23,0.32080794562,4,1.8741676848,0.047260496549,0.072353223228,,,,,,,,,,,,,,,,
24,0.32026257212,4,1.8728099092,0.047180153705,0.073477613017,,,,,,,,,,,,,,,,
25,0.31971812574,4,1.8716448817,0.047099947443,0.074767316096,,,,,,,,,,,,,,,,
26,0.31917460493,4,1.870400234,0.047019877533,0.075991807138,,,,,,,,,,,,,,,,
27,0.3186320081,4,1.8690492498,0.046939943741,0.077110404956,,,,,,,,,,,,,,,,
28,0.31809033369,4,1.8678906149,0.046860145837,0.07839393229,,,,,,,,,,,,,,,,
29,0.31754958012,4,1.8666523494,0.046780483589,0.079612258084,,,,,,,,,,,,,,,,
30,0.31700974584,4,1.8653077366,0.046700956767,0.080724701135,,,,,,,,,,,,,,,,
31,0.31647082927,4,1.8641554623,0.04662156514,0.082002084165,,,,,,,,,,,,,,,,
32,0.31593282886,4,1.8628806744,0.046542308479,0.083185632274,,,,,,,,,,,,,,,,
33,0.31539574305,4,1.8614781451,0.046463186555,0.084241990118,,,,,,,,,,,,,,,,
34,0.31485957029,4,1.8604799717,0.046384199138,0.085557476637,,,,,,,,,,,,,,,,
35,0.31432430902,4,1.859160691,0.046305345999,0.086610175036,,,,,,,,,,,,,,,,
36,0.31378995769,4,1.8579733188,0.046226626911,0.087681739886,,,,,,,,,,,,,,,,
37,0.31325651476,4,1.8565602916,0.046148041645,0.08867550633,,,,,,,,,,,,,,,,
38,0.31272397869,4,1.8565321045,0.046069589975,0.090965821426,,,,,,,,,,,,,,,,
39,0.31219234792,4,1.8551213408,0.045991271672,0.091953559312,,,,,,,,,,,,,,,,
40,0.31166162093,4,1.8544983072,0.04591308651,0.093628555648,,,,,,,,,,,,,,,,
41,0.31113179618,4,1.8516380941,0.045835034263,0.093761821211,,,,,,,,,,,,,,,,
42,0.31060287212,4,1.8487066589,0.045757114704,0.093818775675,,,,,,,,,,,,,,,,
43,0.31007484724,4,1.8457802072,0.045679327609,0.093875633316,,,,,,,,,,,,,,,,
44,0.30954772,4,1.8428587304,0.045601672752,0.093932394299,,,,,,,,,,,,,,,,
45,0.30902148888,4,1.8399422201,0.045524149909,0.093989058788,,,,,,,,,,,,,,,,
46,0.30849615235,4,1.8370306679,0.045446758854,0.094045626948,,,,,,,,,,,,,,,,
47,0.30797170889,4,1.8341240653,0.045369499364,0.094102098942,,,,,,,,,,,,,,,,
48,0.30744815698,4,1.831222404,0.045292371215,0.094158474934,,,,,,,,,,,,,,,,
49,0.30692549511,4,1.8283256754,0.045215374184,0.094214755086,,,,,,,,,,,,,,,,
50,0.30640372177,4,1.8254338713,0.045138508048,0.094270939562,,,,,,,,,,,,,,,,
0,0.30640372177,5,1.8254338713,0.045138508048,0.094270939562,0.01,,,,,,,,,,,,,,,
1,0.36631075312,5,2.3274574812,0.045061772584,0.24144235353,0.027219731147,,,,,,,,,,,,,,,
2,0.36568802484,5,2.3355579865,0.046958299586,0.24777668953,0.074084876936,,,,,,,,,,,,,,,
3,0.36537907038,5,2.3324520089,0.047086220193,0.24818989267,0.18591179462,,,,,,,,,,,,,,,
4,0.36480055843,5,2.3293414993,0.047220007866,0.24850586096,0.21499670197,,,,,,,,,,,,,,,
5,0.3643934139,5,2.3286435465,0.047341497929,0.24972213489,0.21766424872,,,,,,,,,,,,,,,
6,0.36399188337,5,2.3256653005,0.047492612468,0.25027805533,0.21779507767,,,,,,,,,,,,,,,
7,0.36337309716,5,2.3217116695,0.047411875026,0.24985258264,0.21889002144,,,,,,,,,,,,,,,
8,0.3627553629,5,2.3177647597,0.047331274839,0.24942783324,0.22144580838,,,,,,,,,,,,,,,
9,0.36213867878,5,2.3138245596,0.047250811672,0.24900380593,0.22399725048,,,,,,,,,,,,,,,
10,0.36152304303,5,2.3098910578,0.047170485292,0.24858049946,0.22654435513,,,,,,,,,,,,,,,
11,0.36090845385,5,2.305964243,0.047090295467,0.24815791261,0.2290871297,,,,,,,,,,,,,,,
12,0.36029490948,5,2.3020441038,0.047010241964,0.24773604416,0.23162558156,,,,,,,,,,,,,,,
13,0.35968240814,5,2.2981306288,0.046930324553,0.24731489288,0.23415971804,,,,,,,,,,,,,,,
14,0.35907094804,5,2.2942238068,0.046850543001,0.24689445756,0.2367659876,,,,,,,,,,,,,,,
15,0.35846052743,5,2.291923976,0.047033537806,0.24807508669,0.23724561534,,,,,,,,,,,,,,,
16,0.35785114454,5,2.2880277052,0.046953580792,0.24765335904,0.23830782609,,,,,,,,,,,,,,,
17,0.35724279759,5,2.2841380581,0.046873759705,0.24723234833,0.24083060276,,,,,,,,,,,,,,,
18,0.35663548483,5,2.2802550234,0.046794074313,0.24681205334,0.24334909071,,,,,,,,,,,,,,,
19,0.35602920451,5,2.2763785899,0.046714524387,0.24639247285,0.24586329723,,,,,,,,,,,,,,,
20,0.35542395486,5,2.2725087463,0.046635109695,0.24597360565,0.2483732296,,,,,,,,,,,,,,,
21,0.35481973414,5,2.2686454814,0.046555830009,0.24555545052,0.25087889509,,,,,,,,,,,,,,,
22,0.35421654059,5,2.2647887841,0.046476685098,0.24513800625,0.25338030094,,,,,,,,,,,,,,,
23,0.35361437247,5,2.2609386432,0.046397674733,0.24472127164,0.2558774544,,,,,,,,,,,,,,,
24,0.35301322804,5,2.2570950475,0.046318798686,0.24430524548,0.25837036271,,,,,,,,,,,,,,,
25,0.35241310555,5,2.2532579859,0.046240056728,0.24388992656,0.26085903306,,,,,,,,,,,,,,,
26,0.35181400327,5,2.2494274473,0.046161448632,0.24347531369,0.26362984599,,,,,,,,,,,,,,,
27,0.35121591947,5,2.2456034207,0.046082974169,0.24306140565,0.26610957523,,,,,,,,,,,,,,,
28,0.3506188524,5,2.2417858948,0.046004633113,0.24264820126,0.26858508893,,,,,,,,,,,,,,,
29,0.35002280035,5,2.2379748588,0.045926425237,0.24223569932,0.27134276756,,,,,,,,,,,,,,,
30,0.34942776159,5,2.2341703016,0.045848350314,0.24182389863,0.27380938483,,,,,,,,,,,,,,,
31,0.3488337344,5,2.2303722121,0.045770408118,0.241412798,0.27627180885,,,,,,,,,,,,,,,
32,0.34824071705,5,2.2265805793,0.045692598425,0.24100239625,0.27873004675,,,,,,,,,,,,,,,
33,0.34764870783,5,2.2227953923,0.045614921007,0.24059269217,0.28094482174,,,,,,,,,,,,,,,
34,0.34705770503,5,2.2190166401,0.045537375642,0.2401836846,0.28363399264,,,,,,,,,,,,,,,
35,0.34646770693,5,2.2152443119,0.045459962103,0.23977537233,0.28597098537,,,,,,,,,,,,,,,
36,0.34587871183,5,2.2114783965,0.045382680167,0.2393677542,0.288468424,,,,,,,,,,,,,,,
37,0.34529071802,5,2.2077188832,0.045305529611,0.23896082902,0.29095869309,,,,,,,,,,,,,,,
38,0.3447037238,5,2.2039657611,0.045228510211,0.23855459561,0.29334320647,,,,,,,,,,,,,,,
39,0.34411772747,5,2.2002190194,0.045151621743,0.2381490528,0.29582109692,,,,,,,,,,,,,,,
40,0.34353272733,5,2.196478647,0.045074863987,0.23774419941,0.29824610103,,,,,,,,,,,,,,,
41,0.34294872169,5,2.1927446333,0.044998236718,0.23734003427,0.30085762873,,,,,,,,,,,,,,,
42,0.34236570887,5,2.1890169674,0.044921739715,0.23693655621,0.30327407073,,,,,,,,,,,,,,,
43,0.34178368716,5,2.1852956386,0.044845372758,0.23653376406,0.30568640479,,,,,,,,,,,,,,,
44,0.34120265489,5,2.181580636,0.044769135624,0.23613165667,0.30809463788,,,,,,,,,,,,,,,
45,0.34062261038,5,2.1778719489,0.044693028094,0.23573023285,0.31045002015,,,,,,,,,,,,,,,
46,0.34004355194,5,2.1741695666,0.044617049946,0.23532949145,0.31284817573,,,,,,,,,,,,,,,
47,0.3394654779,5,2.1704734784,0.044541200961,0.23492943132,0.31529480099,,,,,,,,,,,,,,,
48,0.33888838659,5,2.1667836734,0.044465480919,0.23453005128,0.3176866998,,,,,,,,,,,,,,,
49,0.33831227633,5,2.1631001412,0.044389889602,0.2341313502,0.31996482954,,,,,,,,,,,,,,,
50,0.33773714546,5,2.159422871,0.044314426789,0.2337333269,0.32234446972,,,,,,,,,,,,,,,
