cycle,x,y,species,biomass,seq_num,timestep,species,biomass
1,0,0,model7,3.590599333,10,361,model7,3.590599333
1,0,0,model13,3.2081689532,10,361,model13,3.2081689532
1,0,0,model8,5.7949633849,10,361,model8,5.7949633849
1,0,0,model20,0.053153731636,10,361,model20,0.053153731636
1,0,0,model17,0.055648293346,10,361,model17,0.055648293346
1,0,0,model12,0.012314278058,10,361,model12,0.012314278058
1,0,0,model18,0.024290816171,10,361,model18,0.024290816171
1,0,0,model9,0.0095316853379,10,361,model9,0.0095316853379
2,0,0,model4,0.035466411159,10,362,model4,0.035466411159
2,0,0,model5,1.5614779419,10,362,model5,1.5614779419
2,0,0,model7,4.4540070953,10,362,model7,4.4540070953
2,0,0,model13,4.2806892478,10,362,model13,4.2806892478
2,0,0,model8,5.9936012991,10,362,model8,5.9936012991
2,0,0,model20,0.066946060537,10,362,model20,0.066946060537
2,0,0,model17,0.055328367638,10,362,model17,0.055328367638
2,0,0,model12,0.013276736835,10,362,model12,0.013276736835
2,0,0,model18,0.027828145766,10,362,model18,0.027828145766
2,0,0,model9,0.017054561551,10,362,model9,0.017054561551
3,0,0,model4,0.035111747047,10,363,model4,0.035111747047
3,0,0,model5,1.6277368281,10,363,model5,1.6277368281
3,0,0,model7,4.6629150951,10,363,model7,4.6629150951
3,0,0,model13,5.4529632141,10,363,model13,5.4529632141
3,0,0,model8,5.9336652861,10,363,model8,5.9336652861
3,0,0,model20,0.066276599932,10,363,model20,0.066276599932
3,0,0,model17,0.054775083961,10,363,model17,0.054775083961
3,0,0,model12,0.013143969467,10,363,model12,0.013143969467
3,0,0,model18,0.027549864308,10,363,model18,0.027549864308
3,0,0,model9,0.016884015935,10,363,model9,0.016884015935
4,0,0,model4,0.034760629577,10,364,model4,0.034760629577
4,0,0,model5,1.6209944829,10,364,model5,1.6209944829
4,0,0,model7,4.7073318477,10,364,model7,4.7073318477
4,0,0,model13,5.6637692246,10,364,model13,5.6637692246
4,0,0,model8,5.8743286332,10,364,model8,5.8743286332
4,0,0,model20,0.065613833933,10,364,model20,0.065613833933
4,0,0,model17,0.054227333122,10,364,model17,0.054227333122
4,0,0,model12,0.013012529772,10,364,model12,0.013012529772
4,0,0,model18,0.027274365665,10,364,model18,0.027274365665
4,0,0,model9,0.016715175776,10,364,model9,0.016715175776
5,0,0,model4,0.034413023281,10,365,model4,0.034413023281
5,0,0,model5,1.6083260087,10,365,model5,1.6083260087
5,0,0,model7,4.6945386433,10,365,model7,4.6945386433
5,0,0,model13,5.882724781,10,365,model13,5.882724781
5,0,0,model8,5.8155853469,10,365,model8,5.8155853469
5,0,0,model20,0.064957695593,10,365,model20,0.064957695593
5,0,0,model17,0.053685059791,10,365,model17,0.053685059791
5,0,0,model12,0.012882404474,10,365,model12,0.012882404474
5,0,0,model18,0.027001622009,10,365,model18,0.027001622009
5,0,0,model9,0.016548024018,10,365,model9,0.016548024018
6,0,0,model4,0.034068893048,10,366,model4,0.034068893048
6,0,0,model5,1.5953777134,10,366,model5,1.5953777134
6,0,0,model7,4.6780944511,10,366,model7,4.6780944511
6,0,0,model13,6.1101449364,10,366,model13,6.1101449364
6,0,0,model8,5.7574294934,10,366,model8,5.7574294934
6,0,0,model20,0.064308118637,10,366,model20,0.064308118637
6,0,0,model17,0.053148209193,10,366,model17,0.053148209193
6,0,0,model12,0.01275358043,10,366,model12,0.01275358043
6,0,0,model18,0.026731605789,10,366,model18,0.026731605789
6,0,0,model9,0.016382543778,10,366,model9,0.016382543778
7,0,0,model4,0.033728204118,10,367,model4,0.033728204118
7,0,0,model5,1.5840845169,10,367,model5,1.5840845169
7,0,0,model7,4.6768658623,10,367,model7,4.6768658623
7,0,0,model13,6.3463569238,10,367,model13,6.3463569238
7,0,0,model8,5.6998551985,10,367,model8,5.6998551985
7,0,0,model20,0.063665037451,10,367,model20,0.063665037451
7,0,0,model17,0.052616727101,10,367,model17,0.052616727101
7,0,0,model12,0.012626044625,10,367,model12,0.012626044625
7,0,0,model18,0.026464289731,10,367,model18,0.026464289731
7,0,0,model9,0.01621871834,10,367,model9,0.01621871834
8,0,0,model4,0.033390922077,10,368,model4,0.033390922077
8,0,0,model5,1.5717059036,10,368,model5,1.5717059036
8,0,0,model7,4.6641692373,10,368,model7,4.6641692373
8,0,0,model13,6.5917006262,10,368,model13,6.5917006262
8,0,0,model8,5.6428566465,10,368,model8,5.6428566465
8,0,0,model20,0.063028387077,10,368,model20,0.063028387077
8,0,0,model17,0.05209055983,10,368,model17,0.05209055983
8,0,0,model12,0.012499784179,10,368,model12,0.012499784179
8,0,0,model18,0.026199646833,10,368,model18,0.026199646833
8,0,0,model9,0.016056531157,10,368,model9,0.016056531157
9,0,0,model4,0.033057012856,10,369,model4,0.033057012856
9,0,0,model5,1.5590535373,10,369,model5,1.5590535373
9,0,0,model7,4.6478423854,10,369,model7,4.6478423854
9,0,0,model13,6.8465290666,10,369,model13,6.8465290666
9,0,0,model8,5.5864280801,10,369,model8,5.5864280801
9,0,0,model20,0.062398103206,10,369,model20,0.062398103206
9,0,0,model17,0.051569654231,10,369,model17,0.051569654231
9,0,0,model12,0.012374786337,10,369,model12,0.012374786337
9,0,0,model18,0.025937650365,10,369,model18,0.025937650365
9,0,0,model9,0.015895965845,10,369,model9,0.015895965845
10,0,0,model4,0.032726442727,10,370,model4,0.032726442727
10,0,0,model5,1.5465035234,10,370,model5,1.5465035234
10,0,0,model7,4.6315776525,10,370,model7,4.6315776525
10,0,0,model13,7.1112089153,10,370,model13,7.1112089153
10,0,0,model8,5.5305637993,10,370,model8,5.5305637993
10,0,0,model20,0.061774122174,10,370,model20,0.061774122174
10,0,0,model17,0.051053957689,10,370,model17,0.051053957689
10,0,0,model12,0.012251038474,10,370,model12,0.012251038474
10,0,0,model18,0.025678273861,10,370,model18,0.025678273861
10,0,0,model9,0.015737006187,10,370,model9,0.015737006187
11,0,0,model4,0.0323991783,10,371,model4,0.0323991783
11,0,0,model5,1.5336721981,10,371,model5,1.5336721981
11,0,0,model7,4.6115531316,10,371,model7,4.6115531316
11,0,0,model13,7.3861210176,10,371,model13,7.3861210176
11,0,0,model8,5.4752581613,10,371,model8,5.4752581613
11,0,0,model20,0.061156380952,10,371,model20,0.061156380952
11,0,0,model17,0.050543418112,10,371,model17,0.050543418112
11,0,0,model12,0.012128528089,10,371,model12,0.012128528089
11,0,0,model18,0.025421491123,10,371,model18,0.025421491123
11,0,0,model9,0.015579636125,10,371,model9,0.015579636125
12,0,0,model4,0.032075186517,10,372,model4,0.032075186517
12,0,0,model5,1.5210438348,10,372,model5,1.5210438348
12,0,0,model7,4.5925823716,10,372,model7,4.5925823716
12,0,0,model13,7.6716609422,10,372,model13,7.6716609422
12,0,0,model8,5.4205055797,10,372,model8,5.4205055797
12,0,0,model20,0.060544817143,10,372,model20,0.060544817143
12,0,0,model17,0.050037983931,10,372,model17,0.050037983931
12,0,0,model12,0.012007242808,10,372,model12,0.012007242808
12,0,0,model18,0.025167276212,10,372,model18,0.025167276212
12,0,0,model9,0.015423839764,10,372,model9,0.015423839764
13,0,0,model4,0.031754434652,10,373,model4,0.031754434652
13,0,0,model5,1.5084235492,10,373,model5,1.5084235492
13,0,0,model7,4.5727244419,10,373,model7,4.5727244419
13,0,0,model13,7.7919419944,10,373,model13,7.7919419944
13,0,0,model8,5.3663005239,10,373,model8,5.3663005239
13,0,0,model20,0.059939368971,10,373,model20,0.059939368971
13,0,0,model17,0.049537604092,10,373,model17,0.049537604092
13,0,0,model12,0.01188717038,10,373,model12,0.01188717038
13,0,0,model18,0.024915603449,10,373,model18,0.024915603449
13,0,0,model9,0.015269601366,10,373,model9,0.015269601366
14,0,0,model4,0.031436890305,10,374,model4,0.031436890305
14,0,0,model5,1.4966868216,10,374,model5,1.4966868216
14,0,0,model7,4.5608222652,10,374,model7,4.5608222652
14,0,0,model13,7.9141088875,10,374,model13,7.9141088875
14,0,0,model8,5.3126375186,10,374,model8,5.3126375186
14,0,0,model20,0.059339975281,10,374,model20,0.059339975281
14,0,0,model17,0.049042228051,10,374,model17,0.049042228051
14,0,0,model12,0.011768298676,10,374,model12,0.011768298676
14,0,0,model18,0.024666447415,10,374,model18,0.024666447415
14,0,0,model9,0.015116905352,10,374,model9,0.015116905352
15,0,0,model4,0.031122521402,10,375,model4,0.031122521402
15,0,0,model5,1.4842500535,10,375,model5,1.4842500535
15,0,0,model7,4.5409129865,10,375,model7,4.5409129865
15,0,0,model13,8.0381911888,10,375,model13,8.0381911888
15,0,0,model8,5.2595111434,10,375,model8,5.2595111434
15,0,0,model20,0.058746575529,10,375,model20,0.058746575529
15,0,0,model17,0.04855180577,10,375,model17,0.04855180577
15,0,0,model12,0.01165061569,10,375,model12,0.01165061569
15,0,0,model18,0.024419782941,10,375,model18,0.024419782941
15,0,0,model9,0.014965736299,10,375,model9,0.014965736299
16,0,0,model4,0.030811296188,10,376,model4,0.030811296188
16,0,0,model5,1.4723373584,10,376,model5,1.4723373584
16,0,0,model7,4.5253810794,10,376,model7,4.5253810794
16,0,0,model13,8.1642189292,10,376,model13,8.1642189292
16,0,0,model8,5.206916032,10,376,model8,5.206916032
16,0,0,model20,0.058159109773,10,376,model20,0.058159109773
16,0,0,model17,0.048066287713,10,376,model17,0.048066287713
16,0,0,model12,0.011534109533,10,376,model12,0.011534109533
16,0,0,model18,0.024175585111,10,376,model18,0.024175585111
16,0,0,model9,0.014816078936,10,376,model9,0.014816078936
17,0,0,model4,0.030503183226,10,377,model4,0.030503183226
17,0,0,model5,1.4601945,10,377,model5,1.4601945
17,0,0,model7,4.5065647202,10,377,model7,4.5065647202
17,0,0,model13,8.287497036,10,377,model13,8.287497036
17,0,0,model8,5.1548468717,10,377,model8,5.1548468717
17,0,0,model20,0.057577518676,10,377,model20,0.057577518676
17,0,0,model17,0.047585624835,10,377,model17,0.047585624835
17,0,0,model12,0.011418768437,10,377,model12,0.011418768437
17,0,0,model18,0.02393382926,10,377,model18,0.02393382926
17,0,0,model9,0.014667918146,10,377,model9,0.014667918146
18,0,0,model4,0.030198151394,10,378,model4,0.030198151394
18,0,0,model5,1.44850714,10,378,model5,1.44850714
18,0,0,model7,4.4914822026,10,378,model7,4.4914822026
18,0,0,model13,8.3689198282,10,378,model13,8.3689198282
18,0,0,model8,5.103298403,10,378,model8,5.103298403
18,0,0,model20,0.057001743489,10,378,model20,0.057001743489
18,0,0,model17,0.047109768587,10,378,model17,0.047109768587
18,0,0,model12,0.011304580753,10,378,model12,0.011304580753
18,0,0,model18,0.023694490968,10,378,model18,0.023694490968
18,0,0,model9,0.014521238965,10,378,model9,0.014521238965
19,0,0,model4,0.02989616988,10,379,model4,0.02989616988
19,0,0,model5,1.4365803946,10,379,model5,1.4365803946
19,0,0,model7,4.4730091351,10,379,model7,4.4730091351
19,0,0,model13,8.4511425809,10,379,model13,8.4511425809
19,0,0,model8,5.0522654189,10,379,model8,5.0522654189
19,0,0,model20,0.056431726054,10,379,model20,0.056431726054
19,0,0,model17,0.046638670901,10,379,model17,0.046638670901
19,0,0,model12,0.011191534946,10,379,model12,0.011191534946
19,0,0,model18,0.023457546058,10,379,model18,0.023457546058
19,0,0,model9,0.014376026575,10,379,model9,0.014376026575
20,0,0,model4,0.029597208181,10,380,model4,0.029597208181
20,0,0,model5,1.4245059971,10,380,model5,1.4245059971
20,0,0,model7,4.4520604393,10,380,model7,4.4520604393
20,0,0,model13,8.5341731536,10,380,model13,8.5341731536
20,0,0,model8,5.0017427647,10,380,model8,5.0017427647
20,0,0,model20,0.055867408793,10,380,model20,0.055867408793
20,0,0,model17,0.046172284192,10,380,model17,0.046172284192
20,0,0,model12,0.011079619596,10,380,model12,0.011079619596
20,0,0,model18,0.023222970597,10,380,model18,0.023222970597
20,0,0,model9,0.014232266309,10,380,model9,0.014232266309
21,0,0,model4,0.029301236099,10,381,model4,0.029301236099
21,0,0,model5,1.4123454323,10,381,model5,1.4123454323
21,0,0,model7,4.4292549936,10,381,model7,4.4292549936
21,0,0,model13,8.618019483,10,381,model13,8.618019483
21,0,0,model8,4.9517253371,10,381,model8,4.9517253371
21,0,0,model20,0.055308734705,10,381,model20,0.055308734705
21,0,0,model17,0.04571056135,10,381,model17,0.04571056135
21,0,0,model12,0.0109688234,10,381,model12,0.0109688234
21,0,0,model18,0.022990740891,10,381,model18,0.022990740891
21,0,0,model9,0.014089943646,10,381,model9,0.014089943646
22,0,0,model4,0.029008223738,10,382,model4,0.029008223738
22,0,0,model5,1.4003555684,10,382,model5,1.4003555684
22,0,0,model7,4.4072655908,10,382,model7,4.4072655908
22,0,0,model13,8.7026895838,10,382,model13,8.7026895838
22,0,0,model8,4.9022080837,10,382,model8,4.9022080837
22,0,0,model20,0.054755647358,10,382,model20,0.054755647358
22,0,0,model17,0.045253455737,10,382,model17,0.045253455737
22,0,0,model12,0.010859135166,10,382,model12,0.010859135166
22,0,0,model18,0.022760833482,10,382,model18,0.022760833482
22,0,0,model9,0.01394904421,10,382,model9,0.01394904421
23,0,0,model4,0.028718141501,10,383,model4,0.028718141501
23,0,0,model5,1.388484774,10,383,model5,1.388484774
23,0,0,model7,4.3855666692,10,383,model7,4.3855666692
23,0,0,model13,8.7881915492,10,383,model13,8.7881915492
23,0,0,model8,4.8531860029,10,383,model8,4.8531860029
23,0,0,model20,0.054208090885,10,383,model20,0.054208090885
23,0,0,model17,0.044800921179,10,383,model17,0.044800921179
23,0,0,model12,0.010750543814,10,383,model12,0.010750543814
23,0,0,model18,0.022533225148,10,383,model18,0.022533225148
23,0,0,model9,0.013809553768,10,383,model9,0.013809553768
24,0,0,model4,0.028430960086,10,384,model4,0.028430960086
24,0,0,model5,1.3827334489,10,384,model5,1.3827334489
24,0,0,model7,4.3669974281,10,384,model7,4.3669974281
24,0,0,model13,8.8745335521,10,384,model13,8.8745335521
24,0,0,model8,4.8046541429,10,384,model8,4.8046541429
24,0,0,model20,0.053666009976,10,384,model20,0.053666009976
24,0,0,model17,0.044352911968,10,384,model17,0.044352911968
24,0,0,model12,0.010643038376,10,384,model12,0.010643038376
24,0,0,model18,0.022307892896,10,384,model18,0.022307892896
24,0,0,model9,0.01367145823,10,384,model9,0.01367145823
25,0,0,model4,0.028146650485,10,385,model4,0.028146650485
25,0,0,model5,1.3770059467,10,385,model5,1.3770059467
25,0,0,model7,4.3438017183,10,385,model7,4.3438017183
25,0,0,model13,8.9617238458,10,385,model13,8.9617238458
25,0,0,model8,4.7566076014,10,385,model8,4.7566076014
25,0,0,model20,0.053129349876,10,385,model20,0.053129349876
25,0,0,model17,0.043909382848,10,385,model17,0.043909382848
25,0,0,model12,0.010536607993,10,385,model12,0.010536607993
25,0,0,model18,0.022084813967,10,385,model18,0.022084813967
25,0,0,model9,0.013534743648,10,385,model9,0.013534743648
26,0,0,model4,0.02786518398,10,386,model4,0.02786518398
26,0,0,model5,1.3713021688,10,386,model5,1.3713021688
26,0,0,model7,4.3235003111,10,386,model7,4.3235003111
26,0,0,model13,9.0497707645,10,386,model13,9.0497707645
26,0,0,model8,4.7090415254,10,386,model8,4.7090415254
26,0,0,model20,0.052598056377,10,386,model20,0.052598056377
26,0,0,model17,0.04347028902,10,386,model17,0.04347028902
26,0,0,model12,0.010431241913,10,386,model12,0.010431241913
26,0,0,model18,0.021863965828,10,386,model18,0.021863965828
26,0,0,model9,0.013399396211,10,386,model9,0.013399396211
27,0,0,model4,0.027586532141,10,387,model4,0.027586532141
27,0,0,model5,1.3615980142,10,387,model5,1.3615980142
27,0,0,model7,4.3223951017,10,387,model7,4.3223951017
27,0,0,model13,9.1104818254,10,387,model13,9.1104818254
27,0,0,model8,4.6619511102,10,387,model8,4.6619511102
27,0,0,model20,0.052072075814,10,387,model20,0.052072075814
27,0,0,model17,0.043035586129,10,387,model17,0.043035586129
27,0,0,model12,0.010326929494,10,387,model12,0.010326929494
27,0,0,model18,0.021645326169,10,387,model18,0.021645326169
27,0,0,model9,0.013265402249,10,387,model9,0.013265402249
28,0,0,model4,0.027310666819,10,388,model4,0.027310666819
28,0,0,model5,1.3506365117,10,388,model5,1.3506365117
28,0,0,model7,4.3072590953,10,388,model7,4.3072590953
28,0,0,model13,9.171600171,10,388,model13,9.171600171
28,0,0,model8,4.6153315991,10,388,model8,4.6153315991
28,0,0,model20,0.051551355056,10,388,model20,0.051551355056
28,0,0,model17,0.042605230268,10,388,model17,0.042605230268
28,0,0,model12,0.010223660199,10,388,model12,0.010223660199
28,0,0,model18,0.021428872908,10,388,model18,0.021428872908
28,0,0,model9,0.013132748227,10,388,model9,0.013132748227
29,0,0,model4,0.027037560151,10,389,model4,0.027037560151
29,0,0,model5,1.3403554243,10,389,model5,1.3403554243
29,0,0,model7,4.2984707799,10,389,model7,4.2984707799
29,0,0,model13,9.2331285336,10,389,model13,9.2331285336
29,0,0,model8,4.5691782831,10,389,model8,4.5691782831
29,0,0,model20,0.051035841505,10,389,model20,0.051035841505
29,0,0,model17,0.042179177965,10,389,model17,0.042179177965
29,0,0,model12,0.010121423597,10,389,model12,0.010121423597
29,0,0,model18,0.021214584179,10,389,model18,0.021214584179
29,0,0,model9,0.013001420744,10,389,model9,0.013001420744
30,0,0,model4,0.026767184549,10,390,model4,0.026767184549
30,0,0,model5,1.3332219781,10,390,model5,1.3332219781
30,0,0,model7,4.3373411422,10,390,model7,4.3373411422
30,0,0,model13,9.2912558365,10,390,model13,9.2912558365
30,0,0,model8,4.5234865002,10,390,model8,4.5234865002
30,0,0,model20,0.05052548309,10,390,model20,0.05052548309
30,0,0,model17,0.041757386186,10,390,model17,0.041757386186
30,0,0,model12,0.010020209361,10,390,model12,0.010020209361
30,0,0,model18,0.021002438337,10,390,model18,0.021002438337
30,0,0,model9,0.012871406537,10,390,model9,0.012871406537
31,0,0,model4,0.026499512704,10,391,model4,0.026499512704
31,0,0,model5,1.3228858015,10,391,model5,1.3228858015
31,0,0,model7,4.3676380918,10,391,model7,4.3676380918
31,0,0,model13,9.3205917725,10,391,model13,9.3205917725
31,0,0,model8,4.4782516352,10,391,model8,4.4782516352
31,0,0,model20,0.050020228259,10,391,model20,0.050020228259
31,0,0,model17,0.041339812324,10,391,model17,0.041339812324
31,0,0,model12,0.009920007267,10,391,model12,0.009920007267
31,0,0,model18,0.020792413953,10,391,model18,0.020792413953
31,0,0,model9,0.012742692472,10,391,model9,0.012742692472
32,0,0,model4,0.026234517577,10,392,model4,0.026234517577
32,0,0,model5,1.3134954977,10,392,model5,1.3134954977
32,0,0,model7,4.3662049589,10,392,model7,4.3662049589
32,0,0,model13,9.2881322264,10,392,model13,9.2881322264
32,0,0,model8,4.4334691189,10,392,model8,4.4334691189
32,0,0,model20,0.049520025976,10,392,model20,0.049520025976
32,0,0,model17,0.040926414201,10,392,model17,0.040926414201
32,0,0,model12,0.0098208071944,10,392,model12,0.0098208071944
32,0,0,model18,0.020584489814,10,392,model18,0.020584489814
32,0,0,model9,0.012615265547,10,392,model9,0.012615265547
33,0,0,model4,0.025972172401,10,393,model4,0.025972172401
33,0,0,model5,1.3042030591,10,393,model5,1.3042030591
33,0,0,model7,4.3651181,10,393,model7,4.3651181
33,0,0,model13,9.3174582999,10,393,model13,9.3174582999
33,0,0,model8,4.3891344277,10,393,model8,4.3891344277
33,0,0,model20,0.049024825717,10,393,model20,0.049024825717
33,0,0,model17,0.040517150059,10,393,model17,0.040517150059
33,0,0,model12,0.0097225991224,10,393,model12,0.0097225991224
33,0,0,model18,0.020378644916,10,393,model18,0.020378644916
33,0,0,model9,0.012489112891,10,393,model9,0.012489112891
34,0,0,model4,0.025712450677,10,394,model4,0.025712450677
34,0,0,model5,1.2954520071,10,394,model5,1.2954520071
34,0,0,model7,4.3693379168,10,394,model7,4.3693379168
34,0,0,model13,9.2931394549,10,394,model13,9.2931394549
34,0,0,model8,4.3452430834,10,394,model8,4.3452430834
34,0,0,model20,0.048534577459,10,394,model20,0.048534577459
34,0,0,model17,0.040111978558,10,394,model17,0.040111978558
34,0,0,model12,0.0096253731312,10,394,model12,0.0096253731312
34,0,0,model18,0.020174858467,10,394,model18,0.020174858467
34,0,0,model9,0.012364221763,10,394,model9,0.012364221763
35,0,0,model4,0.02545532617,10,395,model4,0.02545532617
35,0,0,model5,1.2862887014,10,395,model5,1.2862887014
35,0,0,model7,4.3682669454,10,395,model7,4.3682669454
35,0,0,model13,9.3224813381,10,395,model13,9.3224813381
35,0,0,model8,4.3017906526,10,395,model8,4.3017906526
35,0,0,model20,0.048049231685,10,395,model20,0.048049231685
35,0,0,model17,0.039710858772,10,395,model17,0.039710858772
35,0,0,model12,0.0095291193999,10,395,model12,0.0095291193999
35,0,0,model18,0.019973109882,10,395,model18,0.019973109882
35,0,0,model9,0.012240579545,10,395,model9,0.012240579545
36,0,0,model4,0.025200772909,10,396,model4,0.025200772909
36,0,0,model5,1.2809229584,10,396,model5,1.2809229584
36,0,0,model7,4.4094499201,10,396,model7,4.4094499201
36,0,0,model13,9.3513016568,10,396,model13,9.3513016568
36,0,0,model8,4.2587727461,10,396,model8,4.2587727461
36,0,0,model20,0.047568739368,10,396,model20,0.047568739368
36,0,0,model17,0.039313750185,10,396,model17,0.039313750185
36,0,0,model12,0.0094338282059,10,396,model12,0.0094338282059
36,0,0,model18,0.019773378783,10,396,model18,0.019773378783
36,0,0,model9,0.01211817375,10,396,model9,0.01211817375
37,0,0,model4,0.02494876518,10,397,model4,0.02494876518
37,0,0,model5,1.2716096909,10,397,model5,1.2716096909
37,0,0,model7,4.4054691895,10,397,model7,4.4054691895
37,0,0,model13,9.3808271796,10,397,model13,9.3808271796
37,0,0,model8,4.2161850186,10,397,model8,4.2161850186
37,0,0,model20,0.047093051974,10,397,model20,0.047093051974
37,0,0,model17,0.038920612683,10,397,model17,0.038920612683
37,0,0,model12,0.0093394899238,10,397,model12,0.0093394899238
37,0,0,model18,0.019575644995,10,397,model18,0.019575644995
37,0,0,model9,0.011996992012,10,397,model9,0.011996992012
38,0,0,model4,0.024699277528,10,398,model4,0.024699277528
38,0,0,model5,1.2621227871,10,398,model5,1.2621227871
38,0,0,model7,4.4292242728,10,398,model7,4.4292242728
38,0,0,model13,9.3843177045,10,398,model13,9.3843177045
38,0,0,model8,4.1740231684,10,398,model8,4.1740231684
38,0,0,model20,0.046622121455,10,398,model20,0.046622121455
38,0,0,model17,0.038531406556,10,398,model17,0.038531406556
38,0,0,model12,0.0092460950246,10,398,model12,0.0092460950246
38,0,0,model18,0.019379888545,10,398,model18,0.019379888545
38,0,0,model9,0.011877022092,10,398,model9,0.011877022092
39,0,0,model4,0.024452284753,10,399,model4,0.024452284753
39,0,0,model5,1.2568948735,10,399,model5,1.2568948735
39,0,0,model7,4.4714149957,10,399,model7,4.4714149957
39,0,0,model13,9.4139474712,10,399,model13,9.4139474712
39,0,0,model8,4.1322829367,10,399,model8,4.1322829367
39,0,0,model20,0.04615590024,10,399,model20,0.04615590024
39,0,0,model17,0.03814609249,10,399,model17,0.03814609249
39,0,0,model12,0.0091536340743,10,399,model12,0.0091536340743
39,0,0,model18,0.01918608966,10,399,model18,0.01918608966
39,0,0,model9,0.011758251871,10,399,model9,0.011758251871
40,0,0,model4,0.024207761905,10,400,model4,0.024207761905
40,0,0,model5,1.2473801785,10,400,model5,1.2473801785
40,0,0,model7,4.5123811025,10,400,model7,4.5123811025
40,0,0,model13,9.4413632543,10,400,model13,9.4413632543
40,0,0,model8,4.0909601074,10,400,model8,4.0909601074
40,0,0,model20,0.045694341238,10,400,model20,0.045694341238
40,0,0,model17,0.037764631566,10,400,model17,0.037764631566
40,0,0,model12,0.0090620977336,10,400,model12,0.0090620977336
40,0,0,model18,0.018994228763,10,400,model18,0.018994228763
40,0,0,model9,0.011640669352,10,400,model9,0.011640669352
