,model1,model2,phylum1,phylum2,jaccard_distance
4083,58,95,Firmicutes,Firmicutes,0.4341692789968652
4439,68,86,Proteobacteria,Bacteroidetes,0.43446475195822454
909,10,65,Firmicutes,Firmicutes,0.434538970962812
1911,22,65,Firmicutes,Firmicutes,0.43472829481574016
598,7,27,Firmicutes,Firmicutes,0.43494657448145824
910,10,66,Firmicutes,Firmicutes,0.4354018311291964
748,8,85,Firmicutes,Firmicutes,0.4354964816262705
2695,33,57,Firmicutes,Firmicutes,0.43560606060606055
2501,30,67,Firmicutes,Firmicutes,0.4356435643564357
2748,34,44,Actinobacteria,Firmicutes,0.4357142857142857
2500,30,66,Firmicutes,Firmicutes,0.435881627620222
884,10,40,Firmicutes,Firmicutes,0.4360706860706861
2683,33,45,Firmicutes,Firmicutes,0.4361233480176211
2425,29,61,Firmicutes,Firmicutes,0.4361516034985423
2114,25,40,Firmicutes,Firmicutes,0.4361628709454797
451,5,67,Actinobacteria,Firmicutes,0.436183395291202
2490,30,56,Firmicutes,Firmicutes,0.43624161073825507
4080,58,92,Firmicutes,Firmicutes,0.4363081617086194
3882,54,68,Proteobacteria,Proteobacteria,0.43640167364016735
782,9,28,Firmicutes,Firmicutes,0.4364377974167233
2115,25,41,Firmicutes,Firmicutes,0.43745480838756323
2387,28,94,Firmicutes,Firmicutes,0.43745727956254277
3229,41,91,Firmicutes,Firmicutes,0.4375
4015,57,69,Firmicutes,Actinobacteria,0.4376141205112599
2499,30,65,Firmicutes,Firmicutes,0.43773119605425403
2181,26,33,Firmicutes,Firmicutes,0.43775100401606426
969,11,36,Firmicutes,Actinobacteria,0.43777533039647576
2637,32,66,Firmicutes,Firmicutes,0.4380952380952381
3195,41,57,Firmicutes,Firmicutes,0.4381877022653722
2381,28,88,Firmicutes,Firmicutes,0.43823529411764706
449,5,65,Actinobacteria,Firmicutes,0.43827160493827155
450,5,66,Actinobacteria,Firmicutes,0.438347718865598
2315,27,94,Firmicutes,Firmicutes,0.43842950624628196
1941,22,95,Firmicutes,Firmicutes,0.4389891696750903
4278,63,95,Firmicutes,Firmicutes,0.43900602409638556
4045,57,99,Firmicutes,Firmicutes,0.4390092879256966
879,10,35,Firmicutes,Actinobacteria,0.4390633315593401
976,11,43,Firmicutes,Firmicutes,0.4393853158793398
3198,41,60,Firmicutes,Firmicutes,0.43943472409152085
532,6,54,Proteobacteria,Proteobacteria,0.4397312053758925
4843,85,99,Firmicutes,Firmicutes,0.4398925453324378
2636,32,65,Firmicutes,Firmicutes,0.43999999999999995
3148,40,69,Firmicutes,Actinobacteria,0.43999999999999995
1875,22,29,Firmicutes,Firmicutes,0.44060606060606056
975,11,42,Firmicutes,Firmicutes,0.4406215316315205
1631,19,22,Actinobacteria,Firmicutes,0.4407935523868568
1897,22,51,Firmicutes,Actinobacteria,0.44080904223676387
2678,33,40,Firmicutes,Firmicutes,0.44101297096973435
901,10,57,Firmicutes,Firmicutes,0.4413466596528143
989,11,56,Firmicutes,Firmicutes,0.4419263456090652
343,4,54,Proteobacteria,Proteobacteria,0.4421416234887737
194,2,98,Firmicutes,Firmicutes,0.44220430107526887
3344,43,91,Firmicutes,Firmicutes,0.44242847173761335
445,5,61,Actinobacteria,Firmicutes,0.44253968253968257
3287,42,91,Firmicutes,Firmicutes,0.4427894380501015
950,11,17,Firmicutes,Actinobacteria,0.44284893739230324
1896,22,50,Firmicutes,Actinobacteria,0.44291691572026304
4160,60,91,Firmicutes,Firmicutes,0.44336344683808204
4697,78,79,Bacteroidetes,Bacteroidetes,0.44345135785493295
2320,27,99,Firmicutes,Firmicutes,0.44368986983588
4050,58,62,Firmicutes,Firmicutes,0.4436936936936937
2215,26,67,Firmicutes,Firmicutes,0.4440179142674344
3253,42,57,Firmicutes,Firmicutes,0.4441608168474792
2360,28,67,Firmicutes,Firmicutes,0.44416403785488956
3807,52,86,Proteobacteria,Bacteroidetes,0.44421272158498437
631,7,60,Firmicutes,Firmicutes,0.4443646805455851
4163,60,94,Firmicutes,Firmicutes,0.4445945945945946
1584,18,56,Firmicutes,Firmicutes,0.4447695683979517
4202,61,94,Firmicutes,Firmicutes,0.44494238156209986
1344,15,65,Actinobacteria,Firmicutes,0.44533169533169537
1345,15,66,Actinobacteria,Firmicutes,0.44539877300613495
611,7,40,Firmicutes,Firmicutes,0.4454177897574124
3730,51,57,Actinobacteria,Firmicutes,0.4455331412103747
2477,30,43,Firmicutes,Firmicutes,0.4457831325301205
3681,50,57,Actinobacteria,Firmicutes,0.4457971014492753
2363,28,70,Firmicutes,Actinobacteria,0.44581618655692734
685,8,22,Firmicutes,Firmicutes,0.44582723279648606
880,10,36,Firmicutes,Actinobacteria,0.4458464773922187
1125,13,17,Actinobacteria,Actinobacteria,0.445859872611465
1124,13,16,Actinobacteria,Actinobacteria,0.44627554383651946
4277,63,94,Firmicutes,Firmicutes,0.4463788300835655
2175,26,27,Firmicutes,Firmicutes,0.4465370595382746
3543,47,72,Fusobacteria,Proteobacteria,0.44676616915422884
4416,67,95,Firmicutes,Firmicutes,0.44694960212201595
993,11,60,Firmicutes,Firmicutes,0.44720496894409933
604,7,33,Firmicutes,Firmicutes,0.4472602739726027
2705,33,67,Firmicutes,Firmicutes,0.4473842453397474
1935,22,89,Firmicutes,Actinobacteria,0.44738778513612953
2116,25,42,Firmicutes,Firmicutes,0.44744318181818177
4034,57,88,Firmicutes,Firmicutes,0.44753300903405147
706,8,43,Firmicutes,Firmicutes,0.4478164322723909
2388,28,95,Firmicutes,Firmicutes,0.4478482859226842
1915,22,69,Firmicutes,Actinobacteria,0.44797507788161994
4349,65,95,Firmicutes,Firmicutes,0.44811632518175815
2213,26,65,Firmicutes,Firmicutes,0.4481222151495863
4383,66,95,Firmicutes,Firmicutes,0.4481848184818482
2214,26,66,Firmicutes,Firmicutes,0.4481881754609027
394,5,10,Actinobacteria,Firmicutes,0.4482942430703625
517,6,39,Proteobacteria,Proteobacteria,0.44840018026137896
4274,63,91,Firmicutes,Firmicutes,0.4484978540772532
1497,17,51,Actinobacteria,Actinobacteria,0.4488808227465215
1346,15,67,Actinobacteria,Firmicutes,0.44901719901719905
1872,22,26,Firmicutes,Firmicutes,0.4490358126721763
2253,27,32,Firmicutes,Firmicutes,0.4491270319084889
2359,28,66,Firmicutes,Firmicutes,0.4492481203007519
2272,27,51,Firmicutes,Actinobacteria,0.4493905670376258
2876,36,43,Actinobacteria,Firmicutes,0.44947506561679795
3304,43,51,Firmicutes,Actinobacteria,0.4498207885304659
2358,28,65,Firmicutes,Firmicutes,0.4501567398119122
2137,25,63,Firmicutes,Firmicutes,0.45022624434389136
4161,60,92,Firmicutes,Firmicutes,0.4502470007057163
3232,41,94,Firmicutes,Firmicutes,0.45026525198938994
2021,23,98,Proteobacteria,Firmicutes,0.4505494505494505
3542,47,71,Fusobacteria,Firmicutes,0.45060240963855425
962,11,29,Firmicutes,Firmicutes,0.4507692307692308
810,9,56,Firmicutes,Firmicutes,0.4508361204013378
4511,70,97,Actinobacteria,Actinobacteria,0.4509326845093269
2176,26,28,Firmicutes,Firmicutes,0.4511173184357542
2703,33,65,Firmicutes,Firmicutes,0.45122681029323763
2704,33,66,Firmicutes,Firmicutes,0.45128511655708303
3233,41,95,Firmicutes,Firmicutes,0.4513148542999289
2826,35,57,Actinobacteria,Firmicutes,0.4514901712111604
3345,43,92,Firmicutes,Firmicutes,0.4515215852795471
4286,64,67,Firmicutes,Firmicutes,0.45174537987679675
694,8,31,Firmicutes,Firmicutes,0.4517506404782238
1496,17,50,Actinobacteria,Actinobacteria,0.4520048602673147
4839,85,95,Firmicutes,Firmicutes,0.4522003034901366
1419,16,56,Actinobacteria,Firmicutes,0.4523979957050823
2632,32,61,Firmicutes,Firmicutes,0.45253576072821844
4948,98,100,Firmicutes,Proteobacteria,0.45262641138929793
1538,17,92,Actinobacteria,Firmicutes,0.45265423242467717
1775,20,86,Proteobacteria,Bacteroidetes,0.4528301886792453
2288,27,67,Firmicutes,Firmicutes,0.4528405956977386
1585,18,57,Firmicutes,Firmicutes,0.45296167247386765
1489,17,43,Actinobacteria,Firmicutes,0.4529737206085753
4827,84,98,Proteobacteria,Firmicutes,0.452995867768595
1561,18,33,Firmicutes,Firmicutes,0.453092425295344
1562,18,34,Firmicutes,Actinobacteria,0.45309734513274336
692,8,29,Firmicutes,Firmicutes,0.453125
4889,89,95,Actinobacteria,Firmicutes,0.4532488114104596
1537,17,91,Actinobacteria,Firmicutes,0.45326774420238936
4835,85,91,Firmicutes,Firmicutes,0.4532947139753801
722,8,59,Firmicutes,Firmicutes,0.45333333333333337
3740,51,67,Actinobacteria,Firmicutes,0.45334069574820546
4622,74,98,Proteobacteria,Firmicutes,0.4536791953414505
1595,18,67,Firmicutes,Firmicutes,0.4537591483699268
387,4,98,Proteobacteria,Firmicutes,0.45378151260504207
4836,85,92,Firmicutes,Firmicutes,0.4538063562453807
3525,47,54,Fusobacteria,Proteobacteria,0.45397954646509564
781,9,27,Firmicutes,Firmicutes,0.4540128881077915
3961,56,58,Firmicutes,Firmicutes,0.4540853217642805
3290,42,94,Firmicutes,Firmicutes,0.4541884816753927
4136,60,67,Firmicutes,Firmicutes,0.4545454545454546
1025,11,92,Firmicutes,Firmicutes,0.45502031340684856
1877,22,31,Firmicutes,Firmicutes,0.4550345887778632
4284,64,65,Firmicutes,Firmicutes,0.45504087193460485
1367,15,88,Actinobacteria,Firmicutes,0.45506015569709835
4203,61,95,Firmicutes,Firmicutes,0.45510204081632655
4285,64,66,Firmicutes,Firmicutes,0.45510204081632655
2611,32,40,Firmicutes,Firmicutes,0.4551323434473854
45,1,47,Firmicutes,Fusobacteria,0.4551515151515152
4686,77,90,Bacteroidetes,Proteobacteria,0.45523036800927263
4010,57,64,Firmicutes,Firmicutes,0.45526127415891193
3167,40,88,Firmicutes,Firmicutes,0.4552845528455285
4004,57,58,Firmicutes,Firmicutes,0.45536332179930794
2287,27,66,Firmicutes,Firmicutes,0.455543358946213
1594,18,66,Firmicutes,Firmicutes,0.4559894109861019
2312,27,91,Firmicutes,Firmicutes,0.4560240963855422
3230,41,92,Firmicutes,Firmicutes,0.4560553633217993
2166,25,92,Firmicutes,Firmicutes,0.45606060606060606
866,10,22,Firmicutes,Firmicutes,0.4561497326203209
872,10,28,Firmicutes,Firmicutes,0.4561688311688312
2421,29,57,Firmicutes,Firmicutes,0.45629370629370625
4413,67,92,Firmicutes,Firmicutes,0.4564796905222437
3291,42,95,Firmicutes,Firmicutes,0.45658263305322133
2733,33,95,Firmicutes,Firmicutes,0.4566712517193948
1592,18,64,Firmicutes,Firmicutes,0.45668016194331984
4196,61,88,Firmicutes,Firmicutes,0.4567733151803949
478,5,94,Actinobacteria,Firmicutes,0.45687952600395
914,10,70,Firmicutes,Actinobacteria,0.45694294940796554
230,3,37,Proteobacteria,Bacteroidetes,0.45711452652454143
2286,27,65,Firmicutes,Firmicutes,0.4571899012074643
2038,24,39,Proteobacteria,Proteobacteria,0.4573921971252567
2890,36,57,Actinobacteria,Firmicutes,0.45744680851063835
2324,28,31,Firmicutes,Firmicutes,0.45745511319281806
2322,28,29,Firmicutes,Firmicutes,0.45747266099635475
4134,60,65,Firmicutes,Firmicutes,0.4575325480471172
4346,65,92,Firmicutes,Firmicutes,0.4575835475578406
4135,60,66,Firmicutes,Firmicutes,0.45758513931888545
3739,51,66,Actinobacteria,Firmicutes,0.45773874862788144
614,7,43,Firmicutes,Firmicutes,0.45785714285714285
2271,27,50,Firmicutes,Actinobacteria,0.45786963434022254
1593,18,65,Firmicutes,Firmicutes,0.4579748510919921
2613,32,42,Firmicutes,Firmicutes,0.45799999999999996
597,7,26,Firmicutes,Firmicutes,0.45812090313182807
3376,44,67,Firmicutes,Firmicutes,0.4582781456953643
46,1,48,Firmicutes,Fusobacteria,0.4584432717678101
3738,51,65,Actinobacteria,Firmicutes,0.4585392641405821
666,7,95,Firmicutes,Firmicutes,0.45855513307984785
4380,66,92,Firmicutes,Firmicutes,0.45862732520846694
2541,31,38,Firmicutes,Actinobacteria,0.45870809484873265
1907,22,61,Firmicutes,Firmicutes,0.45875634517766495
4199,61,91,Firmicutes,Firmicutes,0.458984375
2604,32,33,Firmicutes,Firmicutes,0.45907007203667316
2337,28,44,Firmicutes,Firmicutes,0.4591836734693877
3819,52,98,Proteobacteria,Firmicutes,0.45927116827438375
1471,17,25,Actinobacteria,Firmicutes,0.45977859778597785
3313,43,60,Firmicutes,Firmicutes,0.46008119079837617
4885,89,91,Actinobacteria,Firmicutes,0.46015037593984964
1028,11,95,Firmicutes,Firmicutes,0.4601769911504425
1506,17,60,Actinobacteria,Firmicutes,0.4602194787379973
3303,43,50,Firmicutes,Actinobacteria,0.4602985074626865
765,9,11,Firmicutes,Firmicutes,0.460431654676259
3375,44,66,Firmicutes,Firmicutes,0.46047430830039526
1571,18,43,Firmicutes,Firmicutes,0.4607558139534884
4409,67,88,Firmicutes,Firmicutes,0.4608294930875576
2408,29,44,Firmicutes,Firmicutes,0.4608974358974359
2407,29,43,Firmicutes,Firmicutes,0.4610271903323263
966,11,33,Firmicutes,Firmicutes,0.4611231101511879
475,5,91,Actinobacteria,Firmicutes,0.46122724207687116
1906,22,60,Firmicutes,Firmicutes,0.4612299465240641
4275,63,92,Firmicutes,Firmicutes,0.4612599565532223
795,9,41,Firmicutes,Firmicutes,0.4613874345549738
2306,27,85,Firmicutes,Firmicutes,0.4615857406269207
1540,17,94,Actinobacteria,Firmicutes,0.4615907545887151
417,5,33,Actinobacteria,Firmicutes,0.46163601775523144
1474,17,28,Actinobacteria,Firmicutes,0.4616977225672878
4557,72,86,Proteobacteria,Bacteroidetes,0.46176470588235297
2559,31,56,Firmicutes,Firmicutes,0.4617760617760618
4838,85,94,Firmicutes,Firmicutes,0.46186144156752973
3672,49,98,Fusobacteria,Firmicutes,0.4620418848167539
2284,27,63,Firmicutes,Firmicutes,0.46209824135839905
217,3,24,Proteobacteria,Proteobacteria,0.4621513944223108
3288,42,92,Firmicutes,Firmicutes,0.46216768916155415
3374,44,65,Firmicutes,Firmicutes,0.4624505928853755
3621,48,98,Fusobacteria,Firmicutes,0.46246819338422396
599,7,28,Firmicutes,Firmicutes,0.46247319513938523
1557,18,29,Firmicutes,Firmicutes,0.4624759461193072
3844,53,76,Proteobacteria,Proteobacteria,0.4626865671641791
2405,29,41,Firmicutes,Firmicutes,0.4629080118694362
3691,50,67,Actinobacteria,Firmicutes,0.4630242825607064
2282,27,61,Firmicutes,Firmicutes,0.46318156267566046
3915,55,56,Firmicutes,Firmicutes,0.4632637277648879
3130,40,51,Firmicutes,Actinobacteria,0.46330532212885156
4031,57,85,Firmicutes,Firmicutes,0.46351351351351355
3571,47,100,Fusobacteria,Proteobacteria,0.46354166666666663
2131,25,57,Firmicutes,Firmicutes,0.46366782006920415
2656,32,85,Firmicutes,Firmicutes,0.46390278770550397
628,7,57,Firmicutes,Firmicutes,0.46399456521739135
4376,66,88,Firmicutes,Firmicutes,0.4640052356020943
3645,49,71,Fusobacteria,Firmicutes,0.464166108506363
3569,47,98,Fusobacteria,Firmicutes,0.4643691588785047
3347,43,94,Firmicutes,Firmicutes,0.464524765729585
1652,19,43,Actinobacteria,Firmicutes,0.46452806909315236
588,7,17,Firmicutes,Actinobacteria,0.46464646464646464
476,5,92,Actinobacteria,Firmicutes,0.46502057613168724
4307,64,88,Firmicutes,Firmicutes,0.46522781774580335
1169,13,61,Actinobacteria,Firmicutes,0.4652532391048292
2452,29,88,Firmicutes,Firmicutes,0.4653087205601528
2406,29,42,Firmicutes,Firmicutes,0.4653755868544601
2612,32,41,Firmicutes,Firmicutes,0.46545942320590206
3690,50,66,Actinobacteria,Firmicutes,0.46567819879187256
663,7,92,Firmicutes,Firmicutes,0.4656826568265683
444,5,60,Actinobacteria,Firmicutes,0.46569920844327173
4390,67,69,Firmicutes,Actinobacteria,0.4658242389431362
4342,65,88,Firmicutes,Firmicutes,0.46596858638743455
4630,75,81,Bacteroidetes,Bacteroidetes,0.46596858638743455
796,9,42,Firmicutes,Firmicutes,0.46610716591349255
2169,25,95,Firmicutes,Firmicutes,0.4664092664092664
3689,50,65,Actinobacteria,Firmicutes,0.4664835164835165
1502,17,56,Actinobacteria,Firmicutes,0.4665300546448088
1636,19,27,Actinobacteria,Firmicutes,0.46655791190864604
1881,22,35,Firmicutes,Actinobacteria,0.4666234607906675
2204,26,56,Firmicutes,Firmicutes,0.4667124227865477
2491,30,57,Firmicutes,Firmicutes,0.4667931688804554
1676,19,67,Actinobacteria,Firmicutes,0.4670079635949943
1787,20,98,Proteobacteria,Firmicutes,0.46738022426095815
375,4,86,Proteobacteria,Bacteroidetes,0.4674145299145299
279,3,86,Proteobacteria,Bacteroidetes,0.46743697478991597
2707,33,69,Firmicutes,Actinobacteria,0.467540202501489
596,7,25,Firmicutes,Firmicutes,0.46758199847444704
269,3,76,Proteobacteria,Proteobacteria,0.467741935483871
2463,29,99,Firmicutes,Firmicutes,0.46791595684270304
787,9,33,Firmicutes,Firmicutes,0.4679771718452759
2628,32,57,Firmicutes,Firmicutes,0.4680156657963447
2385,28,92,Firmicutes,Firmicutes,0.4680252986647927
1971,23,48,Proteobacteria,Fusobacteria,0.46805648957632817
3320,43,67,Firmicutes,Firmicutes,0.46811145510835916
773,9,19,Firmicutes,Actinobacteria,0.46820109024833434
4757,80,98,Bacteroidetes,Firmicutes,0.46833855799373036
1569,18,41,Firmicutes,Firmicutes,0.4684620836286322
3576,48,53,Fusobacteria,Proteobacteria,0.46854082998661317
2323,28,30,Firmicutes,Firmicutes,0.46856386499007285
3516,46,98,Fusobacteria,Firmicutes,0.4685677252106286
1507,17,61,Actinobacteria,Firmicutes,0.4686894770819884
1642,19,33,Actinobacteria,Firmicutes,0.46875
1568,18,40,Firmicutes,Firmicutes,0.4689189189189189
4478,69,94,Actinobacteria,Firmicutes,0.4689612784265519
2472,30,38,Firmicutes,Actinobacteria,0.46900826446280997
2673,33,35,Firmicutes,Actinobacteria,0.46904315196998125
1962,23,39,Proteobacteria,Proteobacteria,0.46910401647785793
769,9,15,Firmicutes,Actinobacteria,0.4691758598312784
2458,29,94,Firmicutes,Firmicutes,0.4693634741225461
2605,32,34,Firmicutes,Actinobacteria,0.4693877551020408
1060,12,39,Bacteroidetes,Proteobacteria,0.469437652811736
4357,66,69,Firmicutes,Actinobacteria,0.4694460308395203
1675,19,66,Actinobacteria,Firmicutes,0.46972269383135257
1909,22,63,Firmicutes,Firmicutes,0.4698216735253772
811,9,57,Firmicutes,Firmicutes,0.46984126984126984
4888,89,94,Actinobacteria,Firmicutes,0.4699057287889775
4008,57,62,Firmicutes,Firmicutes,0.47023809523809523
2165,25,91,Firmicutes,Firmicutes,0.47024246877296105
4323,65,69,Firmicutes,Actinobacteria,0.4702857142857143
4858,86,100,Bacteroidetes,Proteobacteria,0.4704502814258912
1891,22,45,Firmicutes,Firmicutes,0.4705003734129948
2316,27,95,Firmicutes,Firmicutes,0.47055176689398637
554,6,76,Proteobacteria,Proteobacteria,0.47055393586005834
1674,19,65,Actinobacteria,Firmicutes,0.470554926387316
3129,40,50,Firmicutes,Actinobacteria,0.4705552439708357
2634,32,63,Firmicutes,Firmicutes,0.4709180098107919
3921,55,62,Firmicutes,Firmicutes,0.4709626093874304
3319,43,66,Firmicutes,Firmicutes,0.47105911330049266
1282,14,88,Actinobacteria,Firmicutes,0.47119179163378055
2097,24,98,Proteobacteria,Firmicutes,0.4713656387665198
1311,15,32,Actinobacteria,Firmicutes,0.47137150466045274
2427,29,63,Firmicutes,Firmicutes,0.4713846153846154
2422,29,58,Firmicutes,Firmicutes,0.47144670050761417
1490,17,44,Actinobacteria,Firmicutes,0.4714912280701754
1589,18,61,Firmicutes,Firmicutes,0.47150610583446406
2873,36,40,Actinobacteria,Firmicutes,0.4716981132075472
1068,12,47,Bacteroidetes,Fusobacteria,0.47170900692840645
3599,48,76,Fusobacteria,Proteobacteria,0.47187060478199716
3373,44,64,Firmicutes,Firmicutes,0.472
2935,37,39,Bacteroidetes,Proteobacteria,0.4720357941834452
963,11,30,Firmicutes,Firmicutes,0.4721311475409836
3137,40,58,Firmicutes,Firmicutes,0.47216633132126085
3251,42,55,Firmicutes,Firmicutes,0.47238805970149256
4936,95,97,Firmicutes,Actinobacteria,0.4724137931034482
4551,72,80,Proteobacteria,Bacteroidetes,0.47242455775234127
426,5,42,Actinobacteria,Firmicutes,0.47247119078104993
965,11,32,Firmicutes,Firmicutes,0.47247191011235956
3240,42,44,Firmicutes,Firmicutes,0.4728033472803347
3318,43,65,Firmicutes,Firmicutes,0.4729064039408867
4158,60,89,Firmicutes,Actinobacteria,0.47299270072992705
3994,56,91,Firmicutes,Firmicutes,0.47307430129516015
2189,26,41,Firmicutes,Firmicutes,0.4730820995962315
1335,15,56,Actinobacteria,Firmicutes,0.4730971128608924
1003,11,70,Firmicutes,Actinobacteria,0.4733333333333334
3453,45,89,Firmicutes,Actinobacteria,0.47342192691029905
502,6,24,Proteobacteria,Proteobacteria,0.4734513274336283
877,10,33,Firmicutes,Firmicutes,0.47352185089974297
2251,27,30,Firmicutes,Firmicutes,0.4735327963176065
3164,40,85,Firmicutes,Firmicutes,0.4736842105263158
2262,27,41,Firmicutes,Firmicutes,0.47371461582900054
1337,15,58,Actinobacteria,Firmicutes,0.47375787263820857
1368,15,89,Actinobacteria,Actinobacteria,0.4739099356683345
69,1,71,Firmicutes,Firmicutes,0.47391857506361323
1740,20,51,Proteobacteria,Actinobacteria,0.4740104911778732
992,11,59,Firmicutes,Firmicutes,0.474036850921273
3182,41,44,Firmicutes,Firmicutes,0.47427766032417196
