,cycle,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19,model20,model21,model22,model23,model24,model25,model26,model27,model28,model29,model30,model31,model32,model33,model34,model35,model36,model37,model38,model39,model40,model41,model42,model43,model44,model45,model46,model47,model48,model49,model50,model51,model52,model53,model54,model55,model56,model57,model58,model59,model60,model61,model62,model63,model64,model65,model66,model67,model68,model69,model70,model71,model72,model73,model74,model75,model76,model77,model78,model79,model80,model81,model82,model83,model84,model85,model86,model87,model88,model89,model90,model91,model92,model93,model94,model95,model96,model97,model98,model99,model100
364,364,0.098331862766,0.096683700778,0.11776105501,0.10893445694,0.053830682383,0.26262940338,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.20570937874,0.053830682383,0.26293046641,0.088993164233,0.053830682383,0.071236447489,0.12349177905,0.13007566769,0.16271835847,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.17720364928,0.053830682383,0.48887160865,0.053830682383,0.28563809661,0.053830682383,0.053830682383,0.17228504278,0.053830682383,0.15149000233,0.23941297127,0.19887437388,0.15201928565,0.053830682383,0.053830682383,0.29307920957,0.11193890287,0.61441093412,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.23431339084,0.053830682383,0.053830682383,0.28910457656,0.37613905912,0.06919136744,0.44744448917,0.14812431593,0.062204595963,0.10310153978,0.15525839953,0.10334149817,0.053830682383,0.23764339671,0.14654551403,0.053830682383,0.41069545773,0.053830682383,0.060901505731,0.053830682383,0.053830682383,0.053830682383,0.26635771281,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.053830682383,0.25657989699,0.053830682383,0.30331906816
365,365,0.098242539395,0.096599311658,0.11769040161,0.10888073182,0.053739170223,0.26255916117,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.20562212329,0.053739170223,0.262848889,0.088903475014,0.053739170223,0.071148441853,0.12340043815,0.12998415553,0.16267296834,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.17711373964,0.053739170223,0.48879386411,0.053739170223,0.28558007644,0.053739170223,0.053739170223,0.17219617523,0.053739170223,0.15147631517,0.23943086758,0.19879496053,0.15201262801,0.053739170223,0.053739170223,0.29298844876,0.1118499572,0.61433660248,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.23424071495,0.053739170223,0.053739170223,0.2891875635,0.37605448553,0.06909985528,0.44756725133,0.14805822208,0.062113239132,0.10301194051,0.15516846979,0.10326133042,0.053739170223,0.23762785385,0.14652313956,0.053739170223,0.41060651973,0.053739170223,0.060810185707,0.053739170223,0.053739170223,0.053739170223,0.26627352599,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.053739170223,0.256492549,0.053739170223,0.303227556
366,366,0.098153367873,0.096515065999,0.11761986833,0.10882709804,0.053647813633,0.26248903837,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.20553501618,0.053647813633,0.26276745028,0.088813938268,0.053647813633,0.071060585827,0.12330925253,0.12989279894,0.16262765538,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.17702398284,0.053647813633,0.48871625174,0.053647813633,0.28552215491,0.053647813633,0.053647813633,0.17210745877,0.053647813633,0.15146265128,0.23944873346,0.19871568217,0.1520059817,0.053647813633,0.053647813633,0.29289784225,0.11176116274,0.6142623972,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.23416816262,0.053647813633,0.053647813633,0.28927040936,0.37597005573,0.06900849869,0.4476898048,0.1479922406,0.062022037608,0.10292249357,0.15507869292,0.10318129894,0.053647813633,0.23761233742,0.14650080314,0.053647813633,0.41051773294,0.053647813633,0.060719020927,0.053647813633,0.053647813633,0.053647813633,0.2661894823,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.053647813633,0.2564053495,0.053647813633,0.30313619941
367,367,0.098064347943,0.096430963558,0.11754945495,0.10877355543,0.05355661235,0.26241903479,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.20544805715,0.05355661235,0.26268615,0.088724553733,0.05355661235,0.070972879156,0.12321822193,0.12980159765,0.16258241945,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.17693437863,0.05355661235,0.48863877131,0.05355661235,0.28546433184,0.05355661235,0.05355661235,0.17201889312,0.05355661235,0.15144901063,0.23946656897,0.19863653859,0.15199934669,0.05355661235,0.05355661235,0.29280738977,0.11167251924,0.61418831807,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.23409573362,0.05355661235,0.05355661235,0.28935311438,0.37588576945,0.068917297407,0.44781214993,0.14792637128,0.061930991127,0.10283319868,0.15498906867,0.10310140352,0.05355661235,0.23759684736,0.14647850468,0.05355661235,0.41042909707,0.05355661235,0.060628011127,0.05355661235,0.05355661235,0.05355661235,0.26610558148,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.05355661235,0.25631829824,0.05355661235,0.30304499813
368,368,0.097975479346,0.096347004091,0.11747916127,0.10872010385,0.053465566109,0.2623491502,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.20536124594,0.053465566109,0.26260498793,0.088635321153,0.053465566109,0.070885321586,0.12312734608,0.12971055141,0.16253726042,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.17684492675,0.053465566109,0.4885614226,0.053465566109,0.28540660708,0.053465566109,0.053465566109,0.17193047803,0.053465566109,0.15143539316,0.23948437416,0.19855752955,0.15199272295,0.053465566109,0.053465566109,0.29271709106,0.11158402642,0.61411436487,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.23402342776,0.053465566109,0.053465566109,0.28943567881,0.37580162646,0.068826251166,0.44793428707,0.14786061394,0.061840099425,0.1027440556,0.15489959679,0.10302164393,0.053465566109,0.23758138364,0.14645624413,0.053465566109,0.41034061189,0.053465566109,0.060537156044,0.053465566109,0.053465566109,0.053465566109,0.26602182329,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.053465566109,0.25623139496,0.053465566109,0.30295395189
369,369,0.097886761826,0.096263187355,0.11740898709,0.10866674313,0.053374674647,0.26227938443,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.20527458232,0.053374674647,0.26252396384,0.088546240267,0.053374674647,0.070797912864,0.12303662472,0.12961965995,0.16249217816,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.17675562694,0.053374674647,0.48848420538,0.053374674647,0.28534898044,0.053374674647,0.053374674647,0.17184221324,0.053374674647,0.15142179884,0.23950214908,0.19847865483,0.15198611047,0.053374674647,0.053374674647,0.29262694586,0.11149568405,0.61404053739,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.23395124481,0.053374674647,0.053374674647,0.28951810287,0.37571762651,0.068735359704,0.44805621658,0.14779496838,0.061749362239,0.10265506406,0.154810277,0.10294201992,0.053374674647,0.2375659462,0.14643402143,0.053374674647,0.41025227714,0.053374674647,0.060446455415,0.053374674647,0.053374674647,0.053374674647,0.26593820749,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.053374674647,0.25614463943,0.053374674647,0.30286306043
370,370,0.097798195126,0.096179513108,0.11733893221,0.10861347313,0.0532839377,0.26220973725,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.20518806602,0.0532839377,0.26244307749,0.08845731082,0.0532839377,0.070710652737,0.12294605758,0.129528923,0.16244717253,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.17666647893,0.0532839377,0.48840711943,0.0532839377,0.28529145177,0.0532839377,0.0532839377,0.17175409851,0.0532839377,0.15140822763,0.23951989379,0.19839991419,0.15197950924,0.0532839377,0.0532839377,0.2925369539,0.11140749185,0.61396683543,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.23387918458,0.0532839377,0.0532839377,0.28960038682,0.37563376937,0.068644622757,0.44817793881,0.14772943443,0.061658779306,0.1025662238,0.15472110906,0.10286253128,0.0532839377,0.23755053501,0.1464118365,0.0532839377,0.41016409255,0.0532839377,0.060355908976,0.0532839377,0.0532839377,0.0532839377,0.26585473383,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.0532839377,0.25605803137,0.0532839377,0.30277232348
371,371,0.09770977899,0.096095981107,0.11726899642,0.10856029368,0.053193355006,0.26214020848,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.20510169681,0.053193355006,0.26236232865,0.088368532552,0.053193355006,0.070623540952,0.12285564441,0.12943834031,0.16240224342,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.17657748248,0.053193355006,0.48833016453,0.053193355006,0.2852340209,0.053193355006,0.053193355006,0.17166613357,0.053193355006,0.15139467949,0.23953760833,0.19832130742,0.15197291923,0.053193355006,0.053193355006,0.29244711493,0.11131944959,0.61389325875,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.23380724685,0.053193355006,0.053193355006,0.28968253088,0.37555005478,0.068554040063,0.44829945411,0.14766401188,0.061568350363,0.10247753458,0.15463209271,0.10278317776,0.053193355006,0.23753515002,0.14638968929,0.053193355006,0.41007605788,0.053193355006,0.060265516466,0.053193355006,0.053193355006,0.053193355006,0.26577140208,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.053193355006,0.25597157056,0.053193355006,0.30268174079
372,372,0.097621513161,0.09601259111,0.11719917953,0.10850720464,0.053102926302,0.2620707979,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.20501547442,0.053102926302,0.26228171708,0.088279905207,0.053102926302,0.070536577257,0.12276538495,0.12934791161,0.16235739069,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.17648863732,0.053102926302,0.48825334045,0.053102926302,0.28517668766,0.053102926302,0.053102926302,0.17157831818,0.053102926302,0.15138115438,0.23955529275,0.19824283427,0.15196634042,0.053102926302,0.053102926302,0.29235742869,0.11123155699,0.61381980715,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.23373543141,0.053102926302,0.053102926302,0.28976453529,0.3754664825,0.068463611359,0.44842076283,0.14759870055,0.06147807515,0.10238899612,0.15454322768,0.10270395915,0.053102926302,0.23751979118,0.14636757973,0.053102926302,0.40998817287,0.053102926302,0.060175277624,0.053102926302,0.053102926302,0.053102926302,0.265688212,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.053102926302,0.25588525672,0.053102926302,0.30259131208
373,373,0.097533397383,0.095929342876,0.11712948132,0.10845420586,0.053012651327,0.26200150532,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.2049293986,0.053012651327,0.26220124254,0.088191428529,0.053012651327,0.070449761401,0.12267527892,0.12925763663,0.16231261421,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.1763999432,0.053012651327,0.48817664697,0.053012651327,0.28511945189,0.053012651327,0.053012651327,0.17149065207,0.053012651327,0.15136765227,0.23957294711,0.19816449453,0.1519597728,0.053012651327,0.053012651327,0.29226789491,0.11114381381,0.61374648043,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.23366373806,0.053012651327,0.053012651327,0.2898464003,0.3753830523,0.068373336385,0.44854186533,0.14753350025,0.061387953405,0.10230060818,0.15445451373,0.10262487521,0.053012651327,0.23750445846,0.14634550776,0.053012651327,0.40990043726,0.053012651327,0.060085192188,0.053012651327,0.053012651327,0.053012651327,0.26560516334,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.053012651327,0.25579908962,0.053012651327,0.30250103711
374,374,0.097445431403,0.095846236164,0.11705990159,0.10840129717,0.05292252982,0.26193233054,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.20484346912,0.05292252982,0.26212090482,0.088103102261,0.05292252982,0.070363093131,0.12258532607,0.12916751512,0.16226791385,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.17631139986,0.05292252982,0.48810008387,0.05292252982,0.28506231342,0.05292252982,0.05292252982,0.17140313499,0.05292252982,0.15135417311,0.23959057146,0.19808628797,0.15195321634,0.05292252982,0.05292252982,0.29217851334,0.1110562198,0.61367327835,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.23359216658,0.05292252982,0.05292252982,0.28992812614,0.37529976393,0.068283214877,0.44866276196,0.14746841079,0.061297984867,0.1022123705,0.15436595058,0.10254592571,0.05292252982,0.23748915179,0.1463234733,0.05292252982,0.4098128508,0.05292252982,0.059995259897,0.05292252982,0.05292252982,0.05292252982,0.26552225586,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.05292252982,0.255713069,0.05292252982,0.3024109156
375,375,0.097357614965,0.095763270734,0.11699044016,0.10834847842,0.05283256152,0.26186327336,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.20475768572,0.05283256152,0.26204070367,0.088014926148,0.05283256152,0.070276572197,0.12249552614,0.12907754682,0.16222328947,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.17622300704,0.05283256152,0.48802365093,0.05283256152,0.28500527208,0.05283256152,0.05283256152,0.17131576669,0.05283256152,0.15134071686,0.23960816584,0.19800821436,0.15194667102,0.05283256152,0.05283256152,0.29208928372,0.1109687747,0.61360020072,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.23352071678,0.05283256152,0.05283256152,0.29000971305,0.37521661715,0.068193246577,0.44878345306,0.14740343198,0.061208169276,0.10212428283,0.154277538,0.10246711042,0.05283256152,0.23747387115,0.14630147631,0.05283256152,0.40972541324,0.05283256152,0.059905480491,0.05283256152,0.05283256152,0.05283256152,0.26543948932,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.05283256152,0.25562719462,0.05283256152,0.3023209473
376,376,0.097269947814,0.095680446345,0.11692109681,0.10829574947,0.052742746165,0.26179433357,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.20467204815,0.052742746165,0.26196063886,0.087926899935,0.052742746165,0.07019019835,0.12240587888,0.12898773147,0.16217874096,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.17613476449,0.052742746165,0.48794734792,0.052742746165,0.28494832772,0.052742746165,0.052742746165,0.17122854691,0.052742746165,0.15132728349,0.23962573032,0.19793027347,0.15194013684,0.052742746165,0.052742746165,0.29200020579,0.11088147825,0.61352724733,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.23344938845,0.052742746165,0.052742746165,0.29009116125,0.37513361172,0.068103431222,0.44890393898,0.14733856364,0.061118506371,0.1020363449,0.15418927572,0.10238842912,0.052742746165,0.23745861649,0.14627951671,0.052742746165,0.40963812432,0.052742746165,0.05981585371,0.052742746165,0.052742746165,0.052742746165,0.26535686349,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.052742746165,0.25554146622,0.052742746165,0.30223113194
377,377,0.097182429698,0.095597762757,0.11685187134,0.10824311016,0.052653083496,0.26172551098,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.20458655616,0.052653083496,0.26188071016,0.087839023366,0.052653083496,0.070103971337,0.12231638401,0.1288980688,0.16213426819,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.17604667196,0.052653083496,0.48787117463,0.052653083496,0.28489148016,0.052653083496,0.052653083496,0.17114147541,0.052653083496,0.15131387296,0.23964326494,0.19785246509,0.15193361376,0.052653083496,0.052653083496,0.29191127929,0.1107943302,0.61345441795,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.23337818137,0.052653083496,0.052653083496,0.290172471,0.3750507474,0.068013768554,0.44902422008,0.14727380557,0.061028995893,0.10194855647,0.15410116348,0.10230988158,0.052653083496,0.23744338776,0.14625759444,0.052653083496,0.40955098379,0.052653083496,0.059726379294,0.052653083496,0.052653083496,0.052653083496,0.26527437812,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.052653083496,0.25545588356,0.052653083496,0.30214146928
378,378,0.097095060363,0.095515219732,0.11678276355,0.10819056033,0.052563573255,0.26165680539,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.20450120951,0.052563573255,0.26180091734,0.087751296187,0.052563573255,0.070017890911,0.12222704128,0.12880855856,0.16208987101,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.17595872918,0.052563573255,0.48779513083,0.052563573255,0.28483472924,0.052563573255,0.052563573255,0.17105455193,0.052563573255,0.15130048522,0.23966076974,0.19777478897,0.15192710177,0.052563573255,0.052563573255,0.29182250396,0.11070733031,0.61338171239,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.23330709534,0.052563573255,0.052563573255,0.29025364252,0.37496802395,0.067924258312,0.4491442967,0.14720915759,0.060939637582,0.10186091728,0.15401320103,0.10223146757,0.052563573255,0.23742818492,0.14623570944,0.052563573255,0.40946399141,0.052563573255,0.059637056985,0.052563573255,0.052563573255,0.052563573255,0.26519203297,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.052563573255,0.25537044639,0.052563573255,0.30205195903
379,379,0.097007839555,0.095432817029,0.11671377325,0.10813809984,0.05247421518,0.2615882166,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.20441600795,0.05247421518,0.26172126017,0.087663718144,0.05247421518,0.069931956821,0.12213785044,0.12871920048,0.16204554931,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.1758709359,0.05247421518,0.48771921631,0.05247421518,0.28477807479,0.05247421518,0.05247421518,0.17096777623,0.05247421518,0.15128712025,0.23967824479,0.19769724491,0.15192060085,0.05247421518,0.05247421518,0.29173387956,0.11062047832,0.61330913042,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.23323613016,0.05247421518,0.05247421518,0.29033467605,0.37488544112,0.067834900237,0.44926416919,0.14714461951,0.060850431181,0.10177342707,0.15392538812,0.10215318687,0.05247421518,0.23741300792,0.14621386165,0.05247421518,0.40937714691,0.05247421518,0.059547886524,0.05247421518,0.05247421518,0.05247421518,0.26510982782,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.05247421518,0.25528515447,0.05247421518,0.30196260096
380,380,0.096920767023,0.095350554412,0.11664490023,0.10808572853,0.052385009014,0.26151974441,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.20433095123,0.052385009014,0.26164173841,0.087576288984,0.052385009014,0.069846168819,0.12204881122,0.12862999432,0.16200130296,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.17578329187,0.052385009014,0.48764343084,0.052385009014,0.28472151666,0.052385009014,0.052385009014,0.17088114804,0.052385009014,0.15127377799,0.23969569013,0.19761983267,0.15191411098,0.052385009014,0.052385009014,0.29164540582,0.11053377398,0.61323667184,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.23316528562,0.052385009014,0.052385009014,0.29041557182,0.37480299869,0.067745694071,0.4493838379,0.14708019115,0.060761376431,0.1016860856,0.15383772449,0.10207503924,0.052385009014,0.23739785672,0.14619205099,0.052385009014,0.40929045004,0.052385009014,0.059458867652,0.052385009014,0.052385009014,0.052385009014,0.26502776241,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.052385009014,0.25520000754,0.052385009014,0.30187339479
381,381,0.096833842514,0.09526843164,0.1165761443,0.10803344625,0.052295954499,0.26145138862,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.20424603911,0.052295954499,0.26156235185,0.087489008453,0.052295954499,0.069760526657,0.12195992337,0.1285409398,0.16195713183,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.17569579684,0.052295954499,0.48756777421,0.052295954499,0.28466505468,0.052295954499,0.052295954499,0.17079466711,0.052295954499,0.15126045842,0.23971310582,0.19754255203,0.15190763215,0.052295954499,0.052295954499,0.29155708248,0.11044721703,0.61316433644,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.23309456152,0.052295954499,0.052295954499,0.29049633006,0.37472069641,0.067656639556,0.44950330317,0.14701587232,0.060672473074,0.10159889261,0.15375020989,0.10199702446,0.052295954499,0.23738273128,0.14617027742,0.052295954499,0.40920390056,0.052295954499,0.059370000113,0.052295954499,0.052295954499,0.052295954499,0.26494583651,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.052295954499,0.25511500536,0.052295954499,0.30178434028
382,382,0.096747065777,0.095186448478,0.11650750525,0.10798125285,0.052207051376,0.26138314904,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.20416127134,0.052207051376,0.26148310024,0.087401876299,0.052207051376,0.069675030086,0.12187118663,0.12845203668,0.16191303578,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.17560845054,0.052207051376,0.48749224619,0.052207051376,0.28460868869,0.052207051376,0.052207051376,0.17070833321,0.052207051376,0.15124716149,0.2397304919,0.19746540277,0.15190116433,0.052207051376,0.052207051376,0.29146890929,0.11036080723,0.61309212402,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.23302395764,0.052207051376,0.052207051376,0.29057695102,0.37463853405,0.067567736433,0.44962256535,0.14695166282,0.060583720852,0.10151184784,0.15366284406,0.10191914231,0.052207051376,0.23736763156,0.14614854086,0.052207051376,0.40911749821,0.052207051376,0.059281283649,0.052207051376,0.052207051376,0.052207051376,0.26486404989,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.052207051376,0.25503014769,0.052207051376,0.30169543716
